Volume,Observed Pressure,Calculated Pressure
0.439925E-1,28007.7,28007.7
0.438359E-1,28107.8,28107.8
0.436805E-1,28207.8,28207.8
0.435261E-1,28307.9,28307.9
0.433728E-1,28408.0,28408.0
0.432207E-1,28508.0,28508.0
0.430695E-1,28608.1,28608.1
0.429195E-1,28708.1,28708.1
0.427704E-1,28808.2,28808.2
0.426224E-1,28908.2,28908.2
0.424755E-1,29008.3,29008.3
0.423295E-1,29108.3,29108.3
0.421845E-1,29208.4,29208.4
0.420406E-1,29308.5,29308.5
0.418976E-1,29408.5,29408.5
0.417556E-1,29508.6,29508.6
0.416145E-1,29608.6,29608.6
0.414744E-1,29708.7,29708.7
0.413352E-1,29808.8,29808.8
0.411969E-1,29908.8,29908.8
0.410596E-1,30008.9,30008.9
0.409232E-1,30108.9,30108.9
0.407877E-1,30209.0,30209.0
0.406531E-1,30309.1,30309.1
0.405194E-1,30409.1,30409.1
0.403865E-1,30509.2,30509.2
0.402545E-1,30609.2,30609.2
0.401234E-1,30709.3,30709.3
0.399931E-1,30809.4,30809.4
0.398637E-1,30909.4,30909.4
0.397351E-1,31009.5,31009.5
0.396074E-1,31109.5,31109.5
0.394804E-1,31209.6,31209.6
0.393543E-1,31309.7,31309.7
0.392289E-1,31409.7,31409.7
0.391044E-1,31509.8,31509.8
0.389807E-1,31609.8,31609.8
0.388577E-1,31709.9,31709.9
0.387355E-1,31810.0,31810.0
0.386141E-1,31910.0,31910.0
0.384934E-1,32010.1,32010.1
0.383735E-1,32110.2,32110.2
0.382543E-1,32210.2,32210.2
0.381359E-1,32310.3,32310.3
0.380182E-1,32410.4,32410.4
0.379012E-1,32510.4,32510.4
0.377849E-1,32610.5,32610.5
0.376694E-1,32710.5,32710.5
0.375545E-1,32810.6,32810.6
0.374404E-1,32910.7,32910.7
0.373269E-1,33010.7,33010.7
0.372142E-1,33110.8,33110.8
0.371021E-1,33210.9,33210.9
0.369907E-1,33310.9,33310.9
0.368799E-1,33411.0,33411.0
0.367698E-1,33511.1,33511.1
0.366604E-1,33611.1,33611.1
0.365516E-1,33711.2,33711.2
0.364435E-1,33811.3,33811.3
0.363360E-1,33911.3,33911.3
0.362291E-1,34011.4,34011.4
0.361228E-1,34111.5,34111.5
0.360172E-1,34211.5,34211.5
0.359122E-1,34311.6,34311.6
0.358078E-1,34411.7,34411.7
0.357040E-1,34511.7,34511.7
0.356008E-1,34611.8,34611.8
0.354982E-1,34711.9,34711.9
0.353962E-1,34811.9,34811.9
0.352948E-1,34912.0,34912.0
0.351940E-1,35012.1,35012.1
0.350937E-1,35112.1,35112.1
0.349940E-1,35212.2,35212.2
0.348949E-1,35312.3,35312.3
0.347963E-1,35412.4,35412.4
0.346983E-1,35512.4,35512.4
0.346008E-1,35612.5,35612.5
0.345039E-1,35712.6,35712.6
0.344075E-1,35812.6,35812.6
0.343117E-1,35912.7,35912.7
0.342164E-1,36012.8,36012.8
0.341216E-1,36112.9,36112.9
0.340273E-1,36212.9,36212.9
0.339336E-1,36313.0,36313.0
0.338403E-1,36413.1,36413.1
0.337476E-1,36513.1,36513.1
0.336554E-1,36613.2,36613.2
0.335637E-1,36713.3,36713.3
0.334725E-1,36813.4,36813.4
0.333818E-1,36913.4,36913.4
0.332916E-1,37013.5,37013.5
0.332019E-1,37113.6,37113.6
0.331126E-1,37213.6,37213.6
0.330238E-1,37313.7,37313.7
0.329355E-1,37413.8,37413.8
0.328477E-1,37513.9,37513.9
0.327603E-1,37613.9,37613.9
0.326734E-1,37714.0,37714.0
0.325870E-1,37814.1,37814.1
0.325010E-1,37914.2,37914.2
0.324155E-1,38014.2,38014.2
0.323304E-1,38114.3,38114.3
0.322458E-1,38214.4,38214.4
0.321616E-1,38314.5,38314.5
0.320778E-1,38414.5,38414.5
0.319945E-1,38514.6,38514.6
0.319116E-1,38614.7,38614.7
0.318292E-1,38714.8,38714.8
0.317471E-1,38814.8,38814.8
0.316655E-1,38914.9,38914.9
0.315843E-1,39015.0,39015.0
0.315035E-1,39115.1,39115.1
0.314232E-1,39215.2,39215.2
0.313432E-1,39315.2,39315.2
0.312637E-1,39415.3,39415.3
0.311845E-1,39515.4,39515.4
0.311058E-1,39615.5,39615.5
0.310274E-1,39715.5,39715.5
0.309495E-1,39815.6,39815.6
0.308719E-1,39915.7,39915.7
0.307947E-1,40015.8,40015.8
0.307179E-1,40115.9,40115.9
0.306415E-1,40215.9,40215.9
0.305655E-1,40316.0,40316.0
0.304898E-1,40416.1,40416.1
0.304145E-1,40516.2,40516.2
0.303396E-1,40616.3,40616.3
0.302651E-1,40716.3,40716.3
0.301909E-1,40816.4,40816.4
0.301171E-1,40916.5,40916.5
0.300436E-1,41016.6,41016.6
0.299705E-1,41116.7,41116.7
0.298978E-1,41216.7,41216.7
0.298254E-1,41316.8,41316.8
0.297534E-1,41416.9,41416.9
0.296817E-1,41517.0,41517.0
0.296103E-1,41617.1,41617.1
0.295393E-1,41717.1,41717.1
0.294686E-1,41817.2,41817.2
0.293983E-1,41917.3,41917.3
0.293283E-1,42017.4,42017.4
0.292586E-1,42117.5,42117.5
0.291893E-1,42217.6,42217.6
0.291203E-1,42317.6,42317.6
0.290516E-1,42417.7,42417.7
0.289833E-1,42517.8,42517.8
0.289152E-1,42617.9,42617.9
0.288475E-1,42718.0,42718.0
0.287801E-1,42818.1,42818.1
0.287130E-1,42918.1,42918.1
0.286462E-1,43018.2,43018.2
0.285798E-1,43118.3,43118.3
0.285136E-1,43218.4,43218.4
0.284478E-1,43318.5,43318.5
0.283822E-1,43418.6,43418.6
0.283170E-1,43518.7,43518.7
0.282520E-1,43618.7,43618.7
0.281874E-1,43718.8,43718.8
0.281230E-1,43818.9,43818.9
0.280590E-1,43919.0,43919.0
0.279952E-1,44019.1,44019.1
0.279317E-1,44119.2,44119.2
0.278685E-1,44219.3,44219.3
0.278056E-1,44319.4,44319.4
0.277430E-1,44419.4,44419.4
0.276806E-1,44519.5,44519.5
0.276186E-1,44619.6,44619.6
0.275568E-1,44719.7,44719.7
0.274953E-1,44819.8,44819.8
0.274340E-1,44919.9,44919.9
0.273731E-1,45020.0,45020.0
0.273124E-1,45120.1,45120.1
0.272520E-1,45220.1,45220.1
0.271918E-1,45320.2,45320.2
0.271319E-1,45420.3,45420.3
0.270723E-1,45520.4,45520.4
0.270129E-1,45620.5,45620.5
0.269538E-1,45720.6,45720.6
0.268950E-1,45820.7,45820.7
0.268364E-1,45920.8,45920.8
0.267780E-1,46020.9,46020.9
0.267199E-1,46121.0,46121.0
0.266621E-1,46221.0,46221.0
0.266045E-1,46321.1,46321.1
0.265472E-1,46421.2,46421.2
0.264901E-1,46521.3,46521.3
0.264332E-1,46621.4,46621.4
0.263766E-1,46721.5,46721.5
0.263203E-1,46821.6,46821.6
0.262642E-1,46921.7,46921.7
0.262083E-1,47021.8,47021.8
0.261526E-1,47121.9,47121.9
0.260972E-1,47222.0,47222.0
0.260420E-1,47322.1,47322.1
0.259871E-1,47422.2,47422.2
0.259324E-1,47522.3,47522.3
0.258779E-1,47622.3,47622.3
0.258237E-1,47722.4,47722.4
0.257696E-1,47822.5,47822.5
0.257158E-1,47922.6,47922.6
0.256623E-1,48022.7,48022.7
0.256089E-1,48122.8,48122.8
0.255558E-1,48222.9,48222.9
0.255029E-1,48323.0,48323.0
0.254502E-1,48423.1,48423.1
0.253977E-1,48523.2,48523.2
0.253454E-1,48623.3,48623.3
0.252934E-1,48723.4,48723.4
0.252416E-1,48823.5,48823.5
0.251900E-1,48923.6,48923.6
0.251385E-1,49023.7,49023.7
0.250873E-1,49123.8,49123.8
0.250364E-1,49223.9,49223.9
0.249856E-1,49324.0,49324.0
0.249350E-1,49424.1,49424.1
0.248846E-1,49524.2,49524.2
0.248345E-1,49624.3,49624.3
0.247845E-1,49724.4,49724.4
0.247347E-1,49824.5,49824.5
0.246851E-1,49924.6,49924.6
0.246358E-1,50024.7,50024.7
0.245866E-1,50124.8,50124.8
0.245376E-1,50224.9,50224.9
0.244888E-1,50325.0,50325.0
0.244403E-1,50425.1,50425.1
0.243919E-1,50525.2,50525.2
0.243437E-1,50625.3,50625.3
0.242956E-1,50725.4,50725.4
0.242478E-1,50825.5,50825.5
0.242002E-1,50925.6,50925.6
0.241527E-1,51025.7,51025.7
0.241055E-1,51125.8,51125.8
0.240584E-1,51225.9,51225.9
0.240115E-1,51326.0,51326.0
0.239648E-1,51426.1,51426.1
0.239182E-1,51526.2,51526.2
0.238719E-1,51626.3,51626.3
0.238257E-1,51726.4,51726.4
0.237797E-1,51826.5,51826.5
0.237339E-1,51926.6,51926.6
0.236882E-1,52026.7,52026.7
0.236428E-1,52126.8,52126.8
0.235975E-1,52226.9,52226.9
0.235524E-1,52327.0,52327.0
0.235074E-1,52427.1,52427.1
0.234626E-1,52527.2,52527.2
0.234180E-1,52627.3,52627.3
0.233736E-1,52727.4,52727.4
0.233293E-1,52827.5,52827.5
0.232852E-1,52927.6,52927.6
0.232413E-1,53027.7,53027.7
0.231975E-1,53127.8,53127.8
0.231539E-1,53227.9,53227.9
0.231105E-1,53328.0,53328.0
0.230672E-1,53428.1,53428.1
0.230241E-1,53528.2,53528.2
0.229811E-1,53628.3,53628.3
0.229383E-1,53728.4,53728.4
0.228957E-1,53828.5,53828.5
0.228532E-1,53928.7,53928.7
0.228109E-1,54028.8,54028.8
0.227687E-1,54128.9,54128.9
0.227267E-1,54229.0,54229.0
0.226849E-1,54329.1,54329.1
0.226432E-1,54429.2,54429.2
0.226016E-1,54529.3,54529.3
0.225602E-1,54629.4,54629.4
0.225190E-1,54729.5,54729.5
0.224779E-1,54829.6,54829.6
0.224370E-1,54929.7,54929.7
0.223962E-1,55029.8,55029.8
0.223555E-1,55129.9,55129.9
0.223150E-1,55230.1,55230.1
0.222747E-1,55330.2,55330.2
0.222345E-1,55430.3,55430.3
0.221944E-1,55530.4,55530.4
0.221545E-1,55630.5,55630.5
0.221147E-1,55730.6,55730.6
0.220751E-1,55830.7,55830.7
0.220356E-1,55930.8,55930.8
0.219962E-1,56030.9,56030.9
0.219570E-1,56131.0,56131.0
0.219179E-1,56231.1,56231.1
0.218790E-1,56331.3,56331.3
0.218402E-1,56431.4,56431.4
