Volume,Observed Pressure,Calculated Pressure
0.163671E-1,25413.2,25413.2
0.163029E-1,25513.3,25513.3
0.162392E-1,25613.4,25613.4
0.161760E-1,25713.5,25713.5
0.161133E-1,25813.6,25813.6
0.160511E-1,25913.7,25913.7
0.159894E-1,26013.8,26013.8
0.159281E-1,26113.9,26113.9
0.158673E-1,26214.1,26214.1
0.158070E-1,26314.2,26314.2
0.157471E-1,26414.3,26414.3
0.156877E-1,26514.4,26514.4
0.156287E-1,26614.5,26614.5
0.155702E-1,26714.6,26714.6
0.155121E-1,26814.7,26814.7
0.154544E-1,26914.8,26914.8
0.153972E-1,27014.9,27014.9
0.153404E-1,27115.0,27115.0
0.152840E-1,27215.1,27215.1
0.152280E-1,27315.3,27315.3
0.151724E-1,27415.4,27415.4
0.151172E-1,27515.5,27515.5
0.150624E-1,27615.6,27615.6
0.150081E-1,27715.7,27715.7
0.149541E-1,27815.8,27815.8
0.149005E-1,27915.9,27915.9
0.148473E-1,28016.1,28016.0
0.147944E-1,28116.2,28116.2
0.147420E-1,28216.3,28216.3
0.146899E-1,28316.4,28316.4
0.146382E-1,28416.5,28416.5
0.145868E-1,28516.6,28516.6
0.145358E-1,28616.7,28616.7
0.144851E-1,28716.9,28716.9
0.144348E-1,28817.0,28817.0
0.143849E-1,28917.1,28917.1
0.143353E-1,29017.2,29017.2
0.142860E-1,29117.3,29117.3
0.142371E-1,29217.5,29217.5
0.141885E-1,29317.6,29317.6
0.141403E-1,29417.7,29417.7
0.140923E-1,29517.8,29517.8
0.140447E-1,29617.9,29617.9
0.139974E-1,29718.1,29718.1
0.139505E-1,29818.2,29818.2
0.139038E-1,29918.3,29918.3
0.138575E-1,30018.4,30018.4
0.138114E-1,30118.6,30118.5
0.137657E-1,30218.7,30218.7
0.137202E-1,30318.8,30318.8
0.136751E-1,30418.9,30418.9
0.136303E-1,30519.0,30519.0
0.135857E-1,30619.2,30619.2
0.135415E-1,30719.3,30719.3
0.134975E-1,30819.4,30819.4
0.134538E-1,30919.6,30919.5
0.134104E-1,31019.7,31019.7
0.133673E-1,31119.8,31119.8
0.133245E-1,31219.9,31219.9
0.132819E-1,31320.1,31320.1
0.132396E-1,31420.2,31420.2
0.131976E-1,31520.3,31520.3
0.131558E-1,31620.4,31620.4
0.131143E-1,31720.6,31720.6
0.130731E-1,31820.7,31820.7
0.130321E-1,31920.8,31920.8
0.129914E-1,32021.0,32021.0
0.129509E-1,32121.1,32121.1
0.129107E-1,32221.2,32221.2
0.128707E-1,32321.4,32321.4
0.128310E-1,32421.5,32421.5
0.127915E-1,32521.6,32521.6
0.127523E-1,32621.8,32621.8
0.127133E-1,32721.9,32721.9
0.126745E-1,32822.0,32822.0
0.126360E-1,32922.2,32922.2
0.125977E-1,33022.3,33022.3
0.125596E-1,33122.4,33122.4
0.125218E-1,33222.6,33222.6
0.124842E-1,33322.7,33322.7
0.124468E-1,33422.8,33422.8
0.124097E-1,33523.0,33523.0
0.123727E-1,33623.1,33623.1
0.123360E-1,33723.3,33723.3
0.122995E-1,33823.4,33823.4
0.122632E-1,33923.5,33923.5
0.122272E-1,34023.7,34023.7
0.121913E-1,34123.8,34123.8
0.121557E-1,34224.0,34224.0
0.121202E-1,34324.1,34324.1
0.120850E-1,34424.2,34424.2
0.120500E-1,34524.4,34524.4
0.120151E-1,34624.5,34624.5
0.119805E-1,34724.7,34724.7
0.119461E-1,34824.8,34824.8
0.119118E-1,34924.9,34924.9
0.118778E-1,35025.1,35025.1
0.118440E-1,35125.2,35125.2
0.118103E-1,35225.4,35225.4
0.117769E-1,35325.5,35325.5
0.117436E-1,35425.7,35425.7
0.117105E-1,35525.8,35525.8
0.116776E-1,35626.0,35626.0
0.116449E-1,35726.1,35726.1
0.116124E-1,35826.2,35826.2
0.115800E-1,35926.4,35926.4
0.115479E-1,36026.5,36026.5
0.115159E-1,36126.7,36126.7
0.114841E-1,36226.8,36226.8
0.114524E-1,36327.0,36327.0
0.114210E-1,36427.1,36427.1
0.113897E-1,36527.3,36527.3
0.113586E-1,36627.4,36627.4
0.113276E-1,36727.6,36727.6
0.112968E-1,36827.7,36827.7
0.112662E-1,36927.9,36927.9
0.112358E-1,37028.0,37028.0
0.112055E-1,37128.2,37128.2
0.111754E-1,37228.3,37228.3
0.111454E-1,37328.5,37328.5
0.111156E-1,37428.7,37428.7
0.110860E-1,37528.8,37528.8
0.110565E-1,37629.0,37629.0
0.110271E-1,37729.1,37729.1
0.109980E-1,37829.3,37829.3
0.109690E-1,37929.4,37929.4
0.109401E-1,38029.6,38029.6
0.109114E-1,38129.7,38129.7
0.108828E-1,38229.9,38229.9
0.108544E-1,38330.0,38330.0
0.108261E-1,38430.2,38430.2
0.107980E-1,38530.4,38530.4
0.107700E-1,38630.5,38630.5
0.107422E-1,38730.7,38730.7
0.107145E-1,38830.8,38830.8
0.106870E-1,38931.0,38931.0
0.106596E-1,39031.2,39031.2
0.106323E-1,39131.3,39131.3
0.106052E-1,39231.5,39231.5
0.105782E-1,39331.6,39331.6
0.105514E-1,39431.8,39431.8
0.105246E-1,39532.0,39532.0
0.104981E-1,39632.1,39632.1
0.104716E-1,39732.3,39732.3
0.104453E-1,39832.5,39832.5
0.104191E-1,39932.6,39932.6
0.103931E-1,40032.8,40032.8
0.103672E-1,40132.9,40132.9
0.103414E-1,40233.1,40233.1
0.103157E-1,40333.3,40333.3
0.102902E-1,40433.4,40433.4
0.102648E-1,40533.6,40533.6
0.102395E-1,40633.8,40633.8
0.102143E-1,40733.9,40733.9
0.101893E-1,40834.1,40834.1
0.101644E-1,40934.3,40934.3
0.101396E-1,41034.4,41034.4
0.101149E-1,41134.6,41134.6
0.100904E-1,41234.8,41234.8
0.100659E-1,41334.9,41334.9
0.100416E-1,41435.1,41435.1
0.100174E-1,41535.3,41535.3
0.999335E-2,41635.5,41635.5
0.996939E-2,41735.6,41735.6
0.994554E-2,41835.8,41835.8
0.992180E-2,41936.0,41936.0
0.989818E-2,42036.1,42036.1
0.987467E-2,42136.3,42136.3
0.985127E-2,42236.5,42236.5
0.982798E-2,42336.7,42336.7
0.980480E-2,42436.8,42436.8
0.978173E-2,42537.0,42537.0
0.975877E-2,42637.2,42637.2
0.973591E-2,42737.4,42737.4
0.971317E-2,42837.5,42837.5
0.969052E-2,42937.7,42937.7
0.966799E-2,43037.9,43037.9
0.964556E-2,43138.1,43138.1
0.962323E-2,43238.2,43238.2
0.960101E-2,43338.4,43338.4
0.957888E-2,43438.6,43438.6
0.955686E-2,43538.8,43538.8
0.953494E-2,43639.0,43639.0
0.951312E-2,43739.1,43739.1
0.949140E-2,43839.3,43839.3
0.946978E-2,43939.5,43939.5
0.944826E-2,44039.7,44039.7
0.942684E-2,44139.9,44139.9
0.940551E-2,44240.0,44240.0
0.938428E-2,44340.2,44340.2
0.936314E-2,44440.4,44440.4
0.934210E-2,44540.6,44540.6
0.932116E-2,44640.8,44640.8
0.930030E-2,44740.9,44740.9
0.927954E-2,44841.1,44841.1
0.925888E-2,44941.3,44941.3
0.923830E-2,45041.5,45041.5
0.921782E-2,45141.7,45141.7
0.919742E-2,45241.9,45241.9
0.917712E-2,45342.1,45342.1
0.915691E-2,45442.2,45442.2
0.913678E-2,45542.4,45542.4
0.911674E-2,45642.6,45642.6
0.909679E-2,45742.8,45742.8
0.907693E-2,45843.0,45843.0
0.905716E-2,45943.2,45943.2
0.903747E-2,46043.4,46043.4
0.901786E-2,46143.6,46143.6
0.899834E-2,46243.7,46243.7
0.897891E-2,46343.9,46343.9
0.895956E-2,46444.1,46444.1
0.894029E-2,46544.3,46544.3
0.892111E-2,46644.5,46644.5
0.890200E-2,46744.7,46744.7
0.888298E-2,46844.9,46844.9
0.886404E-2,46945.1,46945.1
0.884518E-2,47045.3,47045.3
0.882640E-2,47145.5,47145.5
0.880770E-2,47245.7,47245.7
0.878908E-2,47345.9,47345.9
0.877054E-2,47446.0,47446.0
0.875207E-2,47546.2,47546.2
0.873369E-2,47646.4,47646.4
0.871538E-2,47746.6,47746.6
0.869714E-2,47846.8,47846.8
0.867899E-2,47947.0,47947.0
0.866091E-2,48047.2,48047.2
0.864290E-2,48147.4,48147.4
0.862497E-2,48247.6,48247.6
0.860711E-2,48347.8,48347.8
0.858933E-2,48448.0,48448.0
0.857162E-2,48548.2,48548.2
0.855398E-2,48648.4,48648.4
0.853642E-2,48748.6,48748.6
0.851892E-2,48848.8,48848.8
0.850150E-2,48949.0,48949.0
0.848415E-2,49049.2,49049.2
0.846687E-2,49149.4,49149.4
0.844967E-2,49249.6,49249.6
0.843253E-2,49349.8,49349.8
0.841546E-2,49450.0,49450.0
0.839845E-2,49550.2,49550.2
0.838152E-2,49650.4,49650.4
0.836466E-2,49750.6,49750.6
0.834786E-2,49850.8,49850.8
0.833113E-2,49951.0,49951.0
0.831447E-2,50051.2,50051.2
0.829787E-2,50151.5,50151.5
0.828135E-2,50251.7,50251.7
0.826488E-2,50351.9,50351.9
0.824848E-2,50452.1,50452.1
0.823215E-2,50552.3,50552.3
0.821588E-2,50652.5,50652.5
0.819967E-2,50752.7,50752.7
0.818353E-2,50852.9,50852.9
0.816746E-2,50953.1,50953.1
0.815144E-2,51053.3,51053.3
0.813549E-2,51153.5,51153.5
0.811960E-2,51253.7,51253.7
0.810377E-2,51353.9,51353.9
0.808801E-2,51454.2,51454.2
0.807230E-2,51554.4,51554.4
0.805666E-2,51654.6,51654.6
0.804107E-2,51754.8,51754.8
0.802555E-2,51855.0,51855.0
0.801009E-2,51955.2,51955.2
0.799468E-2,52055.4,52055.4
0.797934E-2,52155.6,52155.6
0.796405E-2,52255.9,52255.9
0.794882E-2,52356.1,52356.1
0.793365E-2,52456.3,52456.3
0.791854E-2,52556.5,52556.5
0.790349E-2,52656.7,52656.7
0.788849E-2,52756.9,52756.9
0.787355E-2,52857.2,52857.2
0.785867E-2,52957.4,52957.4
0.784384E-2,53057.6,53057.6
0.782907E-2,53157.8,53157.8
0.781435E-2,53258.0,53258.0
0.779969E-2,53358.2,53358.2
0.778508E-2,53458.5,53458.5
0.777053E-2,53558.7,53558.7
0.775604E-2,53658.9,53658.9
0.774159E-2,53759.1,53759.1
0.772720E-2,53859.3,53859.3
0.771287E-2,53959.6,53959.6
0.769858E-2,54059.8,54059.8
0.768435E-2,54160.0,54160.0
0.767018E-2,54260.2,54260.2
0.765605E-2,54360.5,54360.5
0.764198E-2,54460.7,54460.7
0.762795E-2,54560.9,54560.9
0.761398E-2,54661.1,54661.1
0.760006E-2,54761.3,54761.3
0.758620E-2,54861.6,54861.6
0.757238E-2,54961.8,54961.8
0.755861E-2,55062.0,55062.0
0.754489E-2,55162.3,55162.3
0.753122E-2,55262.5,55262.5
0.751760E-2,55362.7,55362.7
0.750403E-2,55462.9,55462.9
0.749051E-2,55563.2,55563.2
0.747704E-2,55663.4,55663.4
0.746362E-2,55763.6,55763.6
0.745024E-2,55863.8,55863.8
0.743691E-2,55964.1,55964.1
0.742363E-2,56064.3,56064.3
0.741040E-2,56164.5,56164.5
0.739722E-2,56264.8,56264.8
0.738408E-2,56365.0,56365.0
0.737098E-2,56465.2,56465.2
0.735794E-2,56565.5,56565.5
0.734494E-2,56665.7,56665.7
0.733198E-2,56765.9,56765.9
0.731908E-2,56866.2,56866.2
0.730621E-2,56966.4,56966.4
0.729340E-2,57066.6,57066.6
0.728062E-2,57166.9,57166.9
0.726789E-2,57267.1,57267.1
0.725521E-2,57367.3,57367.3
0.724257E-2,57467.6,57467.6
0.722997E-2,57567.8,57567.8
0.721742E-2,57668.0,57668.0
0.720491E-2,57768.3,57768.3
0.719245E-2,57868.5,57868.5
0.718003E-2,57968.7,57968.7
0.716765E-2,58069.0,58069.0
0.715531E-2,58169.2,58169.2
0.714302E-2,58269.5,58269.5
0.713076E-2,58369.7,58369.7
0.711855E-2,58469.9,58469.9
0.710638E-2,58570.2,58570.2
0.709426E-2,58670.4,58670.4
0.708217E-2,58770.7,58770.7
0.707013E-2,58870.9,58870.9
0.705812E-2,58971.1,58971.1
0.704616E-2,59071.4,59071.4
0.703424E-2,59171.6,59171.6
0.702236E-2,59271.9,59271.9
0.701051E-2,59372.1,59372.1
0.699871E-2,59472.4,59472.4
0.698695E-2,59572.6,59572.6
0.697523E-2,59672.9,59672.9
0.696354E-2,59773.1,59773.1
0.695190E-2,59873.3,59873.3
0.694029E-2,59973.6,59973.6
0.692873E-2,60073.8,60073.8
0.691720E-2,60174.1,60174.1
0.690571E-2,60274.3,60274.3
0.689425E-2,60374.6,60374.6
