Volume,Observed Pressure,Calculated Pressure
0.118778E-2,601392.,601396.
0.118609E-2,602198.,602114.
0.118440E-2,602928.,602831.
0.118271E-2,603283.,603549.
0.118103E-2,604487.,604266.
0.117936E-2,605111.,604982.
0.117769E-2,605512.,605698.
0.117602E-2,606396.,606414.
0.117436E-2,607252.,607129.
0.117270E-2,607688.,607844.
0.117105E-2,608669.,608558.
0.116941E-2,609247.,609272.
0.116776E-2,610144.,609986.
0.116612E-2,610922.,610699.
0.116449E-2,611574.,611412.
0.116286E-2,612007.,612125.
0.116124E-2,613062.,612837.
0.115962E-2,613859.,613548.
0.115800E-2,614042.,614259.
0.115639E-2,614853.,614970.
0.115479E-2,615800.,615681.
0.115319E-2,616280.,616391.
0.115159E-2,617247.,617100.
0.115000E-2,617777.,617810.
0.114841E-2,618263.,618518.
0.114682E-2,619090.,619227.
0.114524E-2,619854.,619935.
0.114367E-2,620447.,620642.
0.114210E-2,621625.,621350.
0.114053E-2,622051.,622056.
0.113897E-2,622718.,622763.
0.113741E-2,623200.,623469.
0.113586E-2,624041.,624174.
0.113431E-2,624862.,624880.
0.113276E-2,625479.,625584.
0.113122E-2,626525.,626289.
0.112968E-2,626719.,626993.
0.112815E-2,627427.,627696.
0.112662E-2,628701.,628400.
0.112510E-2,629047.,629102.
0.112358E-2,629881.,629805.
0.112206E-2,630633.,630507.
0.112055E-2,631081.,631208.
0.111904E-2,631826.,631909.
0.111754E-2,632494.,632610.
0.111604E-2,633502.,633311.
0.111454E-2,634249.,634010.
0.111305E-2,634481.,634710.
0.111156E-2,635593.,635409.
0.111008E-2,636271.,636108.
0.110860E-2,637074.,636806.
0.110712E-2,637693.,637504.
0.110565E-2,638113.,638202.
0.110418E-2,638939.,638899.
0.110271E-2,639688.,639596.
0.110125E-2,640318.,640292.
0.109980E-2,641200.,640988.
0.109834E-2,641383.,641683.
0.109690E-2,642154.,642379.
0.109545E-2,642794.,643073.
0.109401E-2,643988.,643768.
0.109257E-2,644242.,644462.
0.109114E-2,645107.,645155.
0.108971E-2,645907.,645848.
0.108828E-2,646831.,646541.
0.108686E-2,647455.,647233.
0.108544E-2,647673.,647925.
0.108402E-2,648862.,648617.
0.108261E-2,649438.,649308.
0.108121E-2,650154.,649998.
0.107980E-2,650539.,650689.
0.107840E-2,651423.,651379.
0.107700E-2,652146.,652068.
0.107561E-2,652718.,652757.
0.107422E-2,653615.,653446.
0.107283E-2,654167.,654134.
0.107145E-2,654606.,654822.
0.107007E-2,655519.,655510.
0.106870E-2,655951.,656197.
0.106733E-2,656718.,656883.
0.106596E-2,657464.,657570.
0.106459E-2,658512.,658256.
0.106323E-2,659236.,658941.
0.106187E-2,659735.,659626.
0.106052E-2,660591.,660311.
0.105917E-2,661286.,660995.
0.105782E-2,661982.,661679.
0.105648E-2,662648.,662362.
0.105514E-2,662904.,663045.
0.105380E-2,663506.,663728.
0.105246E-2,664403.,664410.
0.105113E-2,664963.,665092.
0.104981E-2,665506.,665774.
0.104848E-2,666142.,666455.
0.104716E-2,667143.,667135.
0.104585E-2,667561.,667816.
0.104453E-2,668382.,668495.
0.104322E-2,668987.,669175.
0.104191E-2,669595.,669854.
0.104061E-2,670487.,670532.
0.103931E-2,671007.,671211.
0.103801E-2,671642.,671889.
0.103672E-2,672594.,672566.
0.103543E-2,673523.,673243.
0.103414E-2,673687.,673920.
0.103285E-2,674570.,674596.
0.103157E-2,675112.,675272.
0.103029E-2,676129.,675947.
0.102902E-2,676594.,676622.
0.102775E-2,677368.,677297.
0.102648E-2,677896.,677971.
0.102521E-2,678927.,678645.
0.102395E-2,679591.,679318.
0.102269E-2,679722.,679991.
0.102143E-2,680451.,680664.
0.102018E-2,681616.,681336.
0.101893E-2,682284.,682008.
0.101768E-2,682611.,682679.
0.101644E-2,683305.,683350.
0.101520E-2,684167.,684021.
0.101396E-2,684986.,684691.
0.101272E-2,685099.,685361.
0.101149E-2,686112.,686030.
0.101026E-2,686742.,686699.
0.100904E-2,687437.,687367.
0.100781E-2,687916.,688036.
0.100659E-2,688867.,688703.
0.100538E-2,689411.,689371.
0.100416E-2,690176.,690038.
0.100295E-2,691032.,690704.
0.100174E-2,691173.,691370.
0.100054E-2,692167.,692036.
0.999335E-3,692977.,692701.
0.998136E-3,693611.,693366.
0.996939E-3,693845.,694031.
0.995745E-3,694989.,694695.
0.994554E-3,695687.,695359.
0.993366E-3,696205.,696022.
0.992180E-3,696361.,696685.
0.990998E-3,697238.,697348.
0.989818E-3,698133.,698010.
0.988641E-3,698438.,698672.
0.987467E-3,699365.,699333.
0.986295E-3,700150.,699994.
0.985127E-3,700873.,700654.
0.983961E-3,701384.,701314.
0.982798E-3,701907.,701974.
0.981638E-3,702378.,702633.
0.980480E-3,703236.,703292.
0.979325E-3,703816.,703951.
0.978173E-3,704441.,704609.
0.977023E-3,705451.,705267.
0.975877E-3,706153.,705924.
0.974733E-3,706535.,706581.
0.973591E-3,706929.,707237.
0.972453E-3,707730.,707893.
0.971317E-3,708620.,708549.
0.970183E-3,708927.,709204.
0.969052E-3,709909.,709859.
0.967924E-3,710505.,710514.
0.966799E-3,710920.,711168.
0.965676E-3,711480.,711822.
0.964556E-3,712184.,712475.
0.963438E-3,712999.,713128.
0.962323E-3,713951.,713780.
0.961210E-3,714792.,714432.
0.960100E-3,715236.,715084.
0.958993E-3,715740.,715735.
0.957888E-3,716226.,716386.
0.956786E-3,716842.,717036.
0.955686E-3,717429.,717687.
0.954589E-3,718155.,718336.
0.953494E-3,719286.,718985.
0.952402E-3,719456.,719634.
0.951312E-3,720312.,720283.
0.950225E-3,721208.,720931.
0.949140E-3,721519.,721578.
0.948058E-3,722187.,722226.
0.946978E-3,722847.,722872.
0.945901E-3,723618.,723519.
0.944826E-3,724103.,724165.
0.943754E-3,724922.,724811.
0.942684E-3,725715.,725456.
0.941616E-3,725857.,726101.
0.940551E-3,727122.,726745.
0.939488E-3,727505.,727389.
0.938428E-3,728376.,728033.
0.937370E-3,728742.,728676.
0.936314E-3,729645.,729319.
0.935261E-3,729934.,729961.
0.934210E-3,730383.,730603.
0.933162E-3,730990.,731245.
0.932115E-3,731994.,731886.
0.931072E-3,732403.,732527.
0.930030E-3,733221.,733167.
0.928991E-3,733464.,733807.
0.927954E-3,734457.,734447.
0.926920E-3,735019.,735086.
0.925888E-3,735965.,735725.
0.924858E-3,736566.,736363.
0.923830E-3,737205.,737001.
0.922805E-3,737717.,737639.
0.921782E-3,738022.,738276.
0.920761E-3,738643.,738913.
0.919742E-3,739273.,739549.
0.918726E-3,740104.,740185.
0.917712E-3,740691.,740820.
0.916700E-3,741359.,741456.
0.915691E-3,742158.,742090.
0.914683E-3,742548.,742725.
0.913678E-3,743500.,743359.
0.912675E-3,744298.,743992.
0.911674E-3,744583.,744625.
0.910676E-3,745438.,745258.
0.909679E-3,746034.,745891.
0.908685E-3,746313.,746522.
0.907693E-3,746872.,747154.
0.906703E-3,747875.,747785.
0.905716E-3,748779.,748416.
0.904730E-3,748985.,749046.
0.903747E-3,749490.,749676.
0.902765E-3,750454.,750306.
0.901786E-3,750753.,750935.
0.900809E-3,751420.,751564.
0.899834E-3,752511.,752192.
0.898862E-3,752503.,752820.
0.897891E-3,753090.,753447.
0.896922E-3,753959.,754074.
0.895956E-3,754536.,754701.
0.894991E-3,755001.,755327.
0.894029E-3,756267.,755953.
0.893069E-3,756701.,756579.
0.892111E-3,757355.,757204.
0.891154E-3,757678.,757829.
0.890200E-3,758143.,758453.
0.889248E-3,758966.,759077.
0.888298E-3,759760.,759700.
0.887350E-3,760318.,760323.
0.886404E-3,760948.,760946.
0.885460E-3,761635.,761568.
0.884518E-3,762321.,762190.
0.883578E-3,762476.,762812.
0.882640E-3,763437.,763433.
