X,Y
0.453953E+0008,0.816847E+0007
0.453887E+0008,0.821272E+0007
0.453821E+0008,0.825695E+0007
0.453754E+0008,0.830118E+0007
0.453687E+0008,0.834540E+0007
0.453620E+0008,0.838962E+0007
0.453552E+0008,0.843383E+0007
0.453484E+0008,0.847803E+0007
0.453415E+0008,0.852223E+0007
0.453346E+0008,0.856642E+0007
0.453277E+0008,0.861060E+0007
0.453208E+0008,0.865478E+0007
0.453138E+0008,0.869895E+0007
0.453067E+0008,0.874311E+0007
0.452997E+0008,0.878727E+0007
0.452926E+0008,0.883141E+0007
0.452854E+0008,0.887556E+0007
0.452783E+0008,0.891969E+0007
0.452711E+0008,0.896382E+0007
0.452638E+0008,0.900794E+0007
0.452566E+0008,0.905206E+0007
0.452492E+0008,0.909616E+0007
0.452419E+0008,0.914026E+0007
0.452345E+0008,0.918436E+0007
0.452271E+0008,0.922844E+0007
0.452197E+0008,0.927252E+0007
0.452122E+0008,0.931659E+0007
0.452046E+0008,0.936066E+0007
0.451971E+0008,0.940471E+0007
0.451895E+0008,0.944876E+0007
0.451819E+0008,0.949280E+0007
0.451742E+0008,0.953684E+0007
0.451665E+0008,0.958087E+0007
0.451588E+0008,0.962489E+0007
0.451510E+0008,0.966890E+0007
0.451432E+0008,0.971290E+0007
0.451354E+0008,0.975690E+0007
0.451275E+0008,0.980089E+0007
0.451196E+0008,0.984487E+0007
0.451116E+0008,0.988885E+0007
0.451037E+0008,0.993281E+0007
0.450956E+0008,0.997677E+0007
0.450876E+0008,0.100207E+0008
0.450795E+0008,0.100647E+0008
0.450714E+0008,0.101086E+0008
0.450632E+0008,0.101525E+0008
0.450550E+0008,0.101964E+0008
0.450468E+0008,0.102404E+0008
0.450386E+0008,0.102843E+0008
0.450303E+0008,0.103282E+0008
0.450219E+0008,0.103720E+0008
0.450136E+0008,0.104159E+0008
0.450052E+0008,0.104598E+0008
0.449967E+0008,0.105037E+0008
0.449883E+0008,0.105475E+0008
0.449798E+0008,0.105914E+0008
0.449712E+0008,0.106352E+0008
0.449626E+0008,0.106790E+0008
0.449540E+0008,0.107229E+0008
0.449454E+0008,0.107667E+0008
0.449367E+0008,0.108105E+0008
0.449280E+0008,0.108543E+0008
0.449192E+0008,0.108981E+0008
0.449105E+0008,0.109418E+0008
0.449016E+0008,0.109856E+0008
0.448928E+0008,0.110294E+0008
0.448839E+0008,0.110731E+0008
0.448750E+0008,0.111169E+0008
0.448660E+0008,0.111606E+0008
0.448570E+0008,0.112043E+0008
0.448480E+0008,0.112481E+0008
0.448389E+0008,0.112918E+0008
0.448298E+0008,0.113355E+0008
0.448207E+0008,0.113792E+0008
0.448115E+0008,0.114229E+0008
0.448023E+0008,0.114665E+0008
0.447931E+0008,0.115102E+0008
0.447838E+0008,0.115539E+0008
0.447745E+0008,0.115975E+0008
0.447652E+0008,0.116412E+0008
0.447558E+0008,0.116848E+0008
0.447464E+0008,0.117284E+0008
0.447369E+0008,0.117720E+0008
0.447275E+0008,0.118156E+0008
0.447180E+0008,0.118592E+0008
0.447084E+0008,0.119028E+0008
0.446988E+0008,0.119464E+0008
0.446892E+0008,0.119899E+0008
0.446796E+0008,0.120335E+0008
0.446699E+0008,0.120771E+0008
0.446601E+0008,0.121206E+0008
0.446504E+0008,0.121641E+0008
0.446406E+0008,0.122076E+0008
0.446308E+0008,0.122512E+0008
0.446209E+0008,0.122947E+0008
0.446110E+0008,0.123382E+0008
0.446011E+0008,0.123816E+0008
0.445911E+0008,0.124251E+0008
0.445811E+0008,0.124686E+0008
0.445711E+0008,0.125120E+0008
0.445610E+0008,0.125555E+0008
0.445509E+0008,0.125989E+0008
0.445408E+0008,0.126423E+0008
0.445306E+0008,0.126857E+0008
0.445204E+0008,0.127291E+0008
0.445102E+0008,0.127725E+0008
0.444999E+0008,0.128159E+0008
0.444896E+0008,0.128593E+0008
0.444793E+0008,0.129027E+0008
0.444689E+0008,0.129460E+0008
0.444585E+0008,0.129894E+0008
0.444480E+0008,0.130327E+0008
0.444375E+0008,0.130760E+0008
0.444270E+0008,0.131193E+0008
0.444165E+0008,0.131627E+0008
0.444059E+0008,0.132059E+0008
0.443953E+0008,0.132492E+0008
0.443846E+0008,0.132925E+0008
0.443740E+0008,0.133358E+0008
0.443632E+0008,0.133790E+0008
0.443525E+0008,0.134223E+0008
0.443417E+0008,0.134655E+0008
0.443309E+0008,0.135087E+0008
0.443200E+0008,0.135519E+0008
0.443091E+0008,0.135951E+0008
0.442982E+0008,0.136383E+0008
0.442872E+0008,0.136815E+0008
0.442763E+0008,0.137247E+0008
0.442652E+0008,0.137679E+0008
0.442542E+0008,0.138110E+0008
0.442431E+0008,0.138541E+0008
0.442319E+0008,0.138973E+0008
0.442208E+0008,0.139404E+0008
0.442096E+0008,0.139835E+0008
0.441984E+0008,0.140266E+0008
0.441871E+0008,0.140697E+0008
0.441758E+0008,0.141127E+0008
0.441645E+0008,0.141558E+0008
