X,Y
0.136413E+0009,0.554990E+0008
0.136377E+0009,0.555877E+0008
0.136342E+0009,0.556763E+0008
0.136306E+0009,0.557649E+0008
0.136270E+0009,0.558535E+0008
0.136235E+0009,0.559421E+0008
0.136199E+0009,0.560306E+0008
0.136163E+0009,0.561191E+0008
0.136127E+0009,0.562076E+0008
0.136091E+0009,0.562961E+0008
0.136055E+0009,0.563845E+0008
0.136019E+0009,0.564730E+0008
0.135983E+0009,0.565614E+0008
0.135947E+0009,0.566497E+0008
0.135911E+0009,0.567381E+0008
0.135875E+0009,0.568264E+0008
0.135838E+0009,0.569147E+0008
0.135802E+0009,0.570030E+0008
0.135766E+0009,0.570913E+0008
0.135729E+0009,0.571795E+0008
0.135693E+0009,0.572677E+0008
0.135656E+0009,0.573559E+0008
0.135619E+0009,0.574441E+0008
0.135583E+0009,0.575322E+0008
0.135546E+0009,0.576203E+0008
0.135509E+0009,0.577084E+0008
0.135472E+0009,0.577965E+0008
0.135435E+0009,0.578845E+0008
0.135398E+0009,0.579726E+0008
0.135361E+0009,0.580606E+0008
0.135324E+0009,0.581485E+0008
0.135287E+0009,0.582365E+0008
0.135250E+0009,0.583244E+0008
0.135213E+0009,0.584123E+0008
0.135175E+0009,0.585002E+0008
0.135138E+0009,0.585881E+0008
0.135101E+0009,0.586759E+0008
0.135063E+0009,0.587637E+0008
0.135026E+0009,0.588515E+0008
0.134988E+0009,0.589392E+0008
0.134950E+0009,0.590270E+0008
0.134913E+0009,0.591147E+0008
0.134875E+0009,0.592024E+0008
0.134837E+0009,0.592900E+0008
0.134799E+0009,0.593776E+0008
0.134761E+0009,0.594653E+0008
0.134723E+0009,0.595528E+0008
0.134685E+0009,0.596404E+0008
0.134647E+0009,0.597279E+0008
0.134609E+0009,0.598154E+0008
0.134571E+0009,0.599029E+0008
0.134533E+0009,0.599904E+0008
0.134494E+0009,0.600778E+0008
0.134456E+0009,0.601652E+0008
0.134417E+0009,0.602526E+0008
0.134379E+0009,0.603400E+0008
0.134340E+0009,0.604273E+0008
0.134302E+0009,0.605146E+0008
0.134263E+0009,0.606019E+0008
0.134225E+0009,0.606892E+0008
0.134186E+0009,0.607764E+0008
0.134147E+0009,0.608636E+0008
0.134108E+0009,0.609508E+0008
0.134069E+0009,0.610380E+0008
0.134030E+0009,0.611251E+0008
